cell	devTime	raw_annotation	pred_annotation	sub_pred_annotation	prediction_score_max	pred_psdt	proj_UMAP_1	proj_UMAP_2
E7.17.1302	E7	TE	TE	TE	0.985777078816309	14.8069508992134	8.17720603942871	0.979592144489288
E7.17.1303	E7	TE	TE	TE	0.968561899854691	15.0141583509216	8.07263088226318	1.41040945053101
E7.17.1304	E7	TE	TE	TE	0.980487394255848	14.8324290738212	8.13497257232666	1.15017402172089
E7.17.1305	E7	TE	TE	TE	0.975946308849214	14.9113374486467	8.17057514190674	1.20814192295074
E7.17.1306	E7	TE	TE	TE	0.990074664382262	14.8530069440193	8.07087993621826	1.02504396438599
E7.17.1307	E7	TE	TE	TE	0.993856915468335	15.0604772684499	7.27938175201416	1.28208827972412
E7.17.1308	E7	TE	TE	TE	0.993858175374405	15.1803552468749	7.23151111602783	1.77402710914612
E7.17.1309	E7	TE	TE	TE	0.998359272688227	15.117698206775	6.53455352783203	1.49884235858917
E7.17.1310	E7	TE	TE	TE	0.984317544780773	14.6518894069337	7.81935358047485	0.597332358360291
E7.17.1311	E7	TE	TE	TE	0.911340870393221	15.25989201337	6.00631856918335	1.3303359746933
E7.17.1312	E7	TE	TE	TE	0.976519735478652	14.8052885269129	7.985764503479	1.21870946884155
E7.17.1313	E7	TE	TE	TE	0.978970530210178	14.7671827571406	8.20120620727539	1.01090598106384
E7.17.1314	E7	TE	TE	TE	0.975807002470568	15.0521449613085	7.88135194778442	1.21934616565704
E7.17.1315	E7	TE	TE	TE	0.985728373112144	15.0138497711977	7.91018676757812	1.30034303665161
E7.17.1316	E7	TE	TE	TE	0.971427928642657	15.1405003397777	7.67295932769775	1.64330840110779
E7.17.1317	E7	TE	TE	TE	0.939518584288589	15.0521449613085	7.61575222015381	1.69288909435272
E7.17.1318	E7	TE	TE	TE	0.958451135885512	15.1247122492261	7.74906206130981	1.54176354408264
E7.17.1320	E7	TE	TE	TE	0.978275762812044	15.0962668896079	7.70457363128662	1.55164289474487
E7.17.1321	E7	TE	TE	TE	0.984831672545179	14.7930531562025	8.23324871063232	0.623813033103943
E7.17.1323	E7	TE	TE	TE	0.965418715651689	14.5481624054453	8.25158977508545	0.289847940206528
E7.17.1324	E7	TE	TE	TE	0.954129790613886	14.7592751428854	8.3724308013916	0.622785747051239
E7.17.1326	E7	TE	TE	TE	0.945338326156259	15.0698688599661	7.67061471939087	1.58029425144196
E7.17.1327	E7	TE	TE	TE	0.980284405436065	14.7930531562025	7.98557281494141	1.23272824287415
E7.17.1329	E7	TE	TE	TE	0.970275631177134	14.7526559635203	8.11669254302979	0.781114161014557
E7.17.1330	E7	TE	TE	TE	0.986905340552035	14.7432553125727	8.25356674194336	0.641736447811127
E7.17.1331	E7	TE	TE	TE	0.980412554839935	14.5669285895347	8.29919815063477	0.328638166189194
E7.17.1332	E7	TE	TE	TE	0.989518103162395	14.4106488390558	8.16278266906738	1.00244474411011
E7.17.1333	E7	TE	TE	TE	0.986333961171116	15.0298625484879	7.72508096694946	1.51436710357666
E7.17.1334	E7	Epiblast	Ambiguous	Ambiguous	0.43299258076707	NA	5.17440128326416	2.29978895187378
E7.17.1336	E7	TE	TE	TE	0.987920252334719	15.0385436825746	7.38044834136963	1.39435243606567
E7.17.1337	E7	TE	TE	TE	0.983499569670345	14.9648716059458	7.77807235717773	1.25058007240295
E7.17.1338	E7	TE	TE	TE	0.966785628249812	15.0783496615913	7.58666086196899	1.56824553012848
E7.17.1339	E7	TE	TE	TE	0.9824974135998	15.224694455763	6.00693225860596	1.38642609119415
E7.17.1340	E7	TE	TE	TE	0.990048490091023	14.8106952273209	7.97745800018311	1.00110566616058
E7.17.1341	E7	TE	TE	TE	0.997389645567002	15.1418428949207	6.20142412185669	1.29230940341949
E7.17.1344	E7	TE	TE	TE	0.979310036207747	14.7431134227647	8.15865707397461	0.915276527404785
E7.17.1345	E7	TE	TE	TE	0.9976380675239	15.0176693898624	6.62321853637695	1.02400827407837
E7.17.1349	E7	TE	TE	TE	0.982767096520975	14.7671827571406	8.2975025177002	0.985316932201385
E7.17.1350	E7	TE	TE	TE	0.8969308729621	14.8666631710401	7.33713531494141	0.931096255779266
E7.17.1351	E7	TE	TE	TE	0.980911522759815	14.9339638101446	7.48629236221313	0.742780923843384
E7.17.1352	E7	TE	TE	TE	0.986359213567179	14.7671827571406	8.030198097229	0.991572856903076
E7.19.1538	E7	TE	TE	TE	0.991702498404734	13.892651208434	7.87598037719727	-1.02021300792694
E7.19.1542	E7	TE	TE	TE	0.998902751131765	15.2876684767482	5.70000743865967	1.46291327476501
E7.19.1543	E7	TE	TE	TE	0.989647582667451	14.214954307929	7.47085046768188	-0.463954716920853
E7.19.1544	E7	TE	TE	TE	0.595081138676972	15.7205076482079	5.93515253067017	2.45146560668945
E7.19.1545	E7	TE	TE	TE	0.993344863986132	14.9094065193195	6.035400390625	0.695955038070679
E7.19.1546	E7	TE	TE	TE	0.996197889854199	14.9094065193195	5.88839960098267	0.83744752407074
E7.19.1547	E7	TE	TE	TE	0.998179564659799	14.9094065193195	5.98509740829468	0.860450565814972
E7.19.1548	E7	TE	TE	TE	0.967149140931034	14.9094065193195	6.00616121292114	0.713091671466827
E7.19.1549	E7	TE	TE	TE	0.986033222188562	14.8611990684225	6.20487499237061	0.549579441547394
E7.19.1550	E7	TE	TE	TE	0.993699522139009	14.8854055254992	6.12214040756226	0.631475806236267
E7.19.1551	E7	TE	TE	TE	0.996430164019338	14.8854055254992	6.00383567810059	0.597957074642181
E7.19.1552	E7	TE	TE	TE	0.956390791327731	14.8854055254992	6.00353145599365	0.732701599597931
E7.19.1553	E7	TE	TE	TE	0.985626716221423	15.6757665494593	6.64407110214233	2.64099454879761
E7.19.1554	E7	TE	TE	TE	0.989695513544131	14.0106984744443	7.96448707580566	-0.78460294008255
E7.19.1556	E7	TE	TE	TE	0.991718526949877	13.8796146925443	8.03521633148193	-1.13689196109772
E7.19.1564	E7	TE	TE	TE	0.998978559907744	14.8108211676881	6.32705116271973	0.436664789915085
E7.19.1565	E7	TE	TE	TE	0.999999814475735	15.2376698051153	5.58533477783203	1.51103448867798
E7.19.1566	E7	TE	TE	TE	0.987461630991257	14.0128718896485	6.90678215026855	-0.576126337051392
E7.19.1567	E7	TE	TE	TE	0.991353863921947	13.962033186894	7.80932903289795	-0.959375321865082
E7.19.1568	E7	TE	TE	TE	0.990824814463243	14.0106984744443	7.8415060043335	-0.840615093708038
E7.19.1569	E7	TE	TE	TE	0.985942611968174	13.9643179835856	7.83489990234375	-1.01467978954315
E7.2.138	E7	TE	TE	TE	0.980820256764361	14.0954396591403	7.8444766998291	-0.611153662204742
E7.2.139	E7	TE	TE	TE	0.98047311476877	14.4797352753092	7.395751953125	0.303241431713104
E7.2.141	E7	TE	TE	TE	0.97768783607121	14.2026133145135	8.08850765228271	-0.420708209276199
E7.2.142	E7	TE	TE	TE	0.998389354608149	14.8012975583304	6.75577831268311	0.477585941553116
E7.2.144	E7	TE	TE	TE	0.987889469828691	14.2040169962736	7.98562955856323	-0.599185287952423
E7.2.145	E7	TE	TE	TE	0.999980091935806	15.2885289072672	5.35966825485229	1.954385638237
E7.2.146	E7	TE	TE	TE	0.990208665137672	14.5840022919835	6.92197132110596	0.436514407396317
E7.2.147	E7	TE	STB	STB	0.810445083277204	NA	4.9396185874939	5.20368099212646
E7.2.148	E7	TE	TE	TE	0.986519227521125	14.4406728277372	7.32021570205688	-0.0435830503702164
E7.2.149	E7	TE	TE	TE	0.999932709625663	15.1643095253978	6.07307195663452	1.53987300395966
E7.2.151	E7	TE	STB	STB	0.638727351795653	NA	4.78838205337524	4.73853015899658
E7.2.152	E7	TE	TE	TE	0.988846537474103	14.259108184603	7.42336463928223	-0.148715019226074
E7.2.153	E7	TE	TE	TE	0.98074417610891	14.1476451673864	7.81464910507202	-0.541453182697296
E7.2.154	E7	TE	TE	TE	0.985232043506132	14.298557901079	7.59145402908325	-0.104298144578934
E7.2.155	E7	TE	TE	TE	0.986820290871268	14.024366388982	7.86517810821533	-0.693927109241486
E7.2.156	E7	TE	TE	TE	0.988734300114339	14.5183483937979	7.36773157119751	0.260556697845459
E7.2.157	E7	TE	TE	TE	0.973215059455922	14.228537347076	8.063157081604	-0.28853315114975
E7.2.158	E7	TE	TE	TE	0.999708302543014	14.8090334674208	6.36134386062622	1.14563405513763
E7.2.159	E7	TE	TE	TE	0.983478534360084	14.6443643243195	7.02775049209595	0.541504144668579
E7.2.160	E7	TE	TE	TE	0.988648719435677	14.3948900883709	7.56546878814697	-0.0150752738118172
E7.2.163	E7	TE	TE	TE	0.988870140578886	14.4406728277372	7.25631666183472	0.196301460266113
E7.2.164	E7	TE	TE	TE	0.980801624238888	13.9583898296987	7.79831123352051	-1.33073735237122
E7.2.165	E7	TE	TE	TE	0.98796565042594	14.2218360584123	7.73764276504517	-0.178848400712013
E7.2.166	E7	TE	TE	TE	0.987072945403982	14.459769879883	7.33689165115356	0.206215977668762
E7.3.167	E7	TE	TE	TE	0.998757637002898	14.4922557988198	6.44058752059937	0.230428799986839
E7.3.168	E7	TE	TE	TE	0.984434661377436	13.6831291846035	6.85753107070923	-1.43411123752594
E7.3.170	E7	TE	TE	TE	0.965415181773489	13.8949504649147	7.2878737449646	-1.16350448131561
E7.3.172	E7	TE	TE	TE	0.895396315761289	14.1089811886278	7.11641263961792	-0.794121384620667
E7.3.173	E7	TE	TE	TE	0.975986579043488	13.9334216321283	7.09238910675049	-1.09306526184082
E7.3.174	E7	TE	TE	TE	0.958863826329545	14.0284890320038	7.21319961547852	-0.699412822723389
E7.3.175	E7	TE	TE	TE	0.97880626311508	14.1329312230315	6.7822961807251	-0.414159387350082
E7.3.176	E7	TE	TE	TE	0.916938784989542	13.960112002578	7.17016220092773	-0.998111844062805
E7.3.177	E7	TE	TE	TE	0.977240883768015	13.6358885642549	7.13407945632935	-1.85587799549103
E7.3.178	E7	TE	TE	TE	0.951877159919333	13.8596127489211	7.26882171630859	-1.22250401973724
E7.3.179	E7	TE	TE	TE	0.989823498254059	14.2466738673886	6.8726806640625	-0.401559263467789
E7.3.181	E7	TE	TE	TE	0.973440717629005	13.903276124329	7.17832708358765	-1.11960828304291
E7.3.183	E7	TE	TE	TE	0.94880146517692	13.5337792997171	6.83504724502563	-1.8085104227066
E7.3.185	E7	TE	TE	TE	0.984753946611173	14.0543160220078	7.01469421386719	-0.955549895763397
E7.3.186	E7	TE	TE	TE	0.980927826731107	14.1140082743344	7.40165901184082	-0.478832751512527
E7.3.187	E7	TE	TE	TE	0.966903358234527	13.8949504649147	7.04203939437866	-1.18037331104279
E7.3.189	E7	TE	TE	TE	0.971917711288041	14.1577161528053	7.37955474853516	-0.737464547157288
E7.3.190	E7	TE	TE	TE	0.886673083795198	13.8182386322214	7.09454393386841	-1.28900158405304
E7.4.191	E7	TE	TE	TE	0.985035833960152	14.3340462729485	8.15793991088867	-0.215170964598656
E7.4.192	E7	TE	TE	TE	0.968994639006965	14.2125707304566	8.43220996856689	-0.359326601028442
E7.4.193.1	E7	TE	TE	TE	0.987771115308474	13.6593976436142	8.36143493652344	-1.60556578636169
E7.4.193.2	E7	TE	TE	TE	0.987515428314705	13.6593976436142	8.3177547454834	-1.61005079746246
E7.4.194	E7	TE	TE	TE	0.985525098564732	14.1669421821765	8.1178092956543	0.00341423414647579
E7.4.195	E7	TE	TE	TE	0.962005048898998	14.1634959106423	8.34250831604004	-0.262632966041565
E7.4.196	E7	TE	TE	TE	0.928828591308961	14.3371818234048	8.19744300842285	-0.201500028371811
E7.4.197	E7	TE	TE	TE	0.989519847674317	13.7765297266845	8.25563907623291	-1.28348445892334
E7.4.198	E7	TE	TE	TE	0.971454368590193	14.2316510963201	8.08896827697754	-0.430341362953186
E7.4.200	E7	TE	TE	TE	0.966268044079494	14.3998721567153	8.18151378631592	0.0856995731592178
E7.4.202	E7	TE	TE	TE	0.962724888287905	14.1029535762643	8.33406734466553	-0.652927756309509
E7.4.203	E7	TE	TE	TE	0.999179992786329	14.8233056475858	6.11617517471313	1.20100855827332
E7.4.204	E7	TE	TE	TE	0.933745789835044	14.201379160833	8.28104019165039	-0.279545247554779
E7.4.205	E7	TE	TE	TE	0.969927214254657	14.1366598086732	8.21611499786377	-0.760554909706116
E7.4.206	E7	TE	TE	TE	0.968624144508458	14.2394546839499	8.30190372467041	-0.368852913379669
E7.4.207	E7	TE	TE	TE	0.967750503741352	14.4422806585155	7.86114358901978	0.311737507581711
E7.4.208	E7	TE	TE	TE	0.975752792723486	14.356045564185	8.05545234680176	0.115339949727058
E7.4.210	E7	TE	TE	TE	0.979659917661791	14.3605901805753	8.05740833282471	-0.0370680578052998
E7.4.211	E7	TE	TE	TE	0.90947313783297	14.3592450679746	7.87209987640381	-0.0296781752258539
E7.4.212	E7	TE	TE	TE	0.984233110810578	14.1743920383082	8.05381298065186	-0.596723139286041
E7.4.213	E7	TE	TE	TE	0.943858694848374	14.3464885211703	8.38944339752197	-0.1013218536973
E7.4.214	E7	TE	TE	TE	0.986393197909062	14.3481343784853	8.28565502166748	0.0688914433121681
E7.4.216	E7	TE	TE	TE	0.98937355070544	13.657744092984	8.31577587127686	-1.45991313457489
E7.4.217	E7	TE	TE	TE	0.957365755750905	14.2968808839045	8.23390483856201	-0.170638188719749
E7.4.218	E7	TE	TE	TE	0.992550754050227	13.8855256343798	8.25040626525879	-1.34233677387238
E7.4.219	E7	TE	TE	TE	0.979210828628064	14.1773277863249	8.33269596099854	-0.395460337400436
E7.4.220	E7	TE	TE	TE	0.953160794795255	14.3998721567153	8.15157794952393	-0.114046595990658
E7.4.221	E7	TE	TE	TE	0.967308677890806	14.3095086315804	8.17957878112793	-0.0954338386654854
E7.4.222	E7	TE	TE	TE	0.969962036855058	14.4594693085646	8.26723670959473	0.0805073752999306
E7.4.223	E7	TE	TE	TE	0.976709550847672	14.3293558838413	8.34464168548584	-0.128004685044289
E7.4.224	E7	TE	TE	TE	0.967310851963983	14.2454277569386	8.35423564910889	-0.333804488182068
E7.4.225	E7	TE	TE	TE	0.970357470661518	14.2809389633668	8.38034439086914	-0.341352432966232
E7.4.226	E7	TE	TE	TE	0.987442731152091	14.4892701115101	8.20630836486816	0.201290264725685
E7.4.227	E7	TE	TE	TE	0.972010909833857	14.274051341089	8.16779804229736	-0.207814797759056
E7.4.228	E7	TE	TE	TE	0.971848301112097	14.2230503824108	8.27366828918457	-0.645225644111633
E7.4.229	E7	TE	TE	TE	0.979965820075467	13.8989357280589	8.30205345153809	-1.24911642074585
E7.4.230	E7	TE	TE	TE	0.96468782437504	14.1028291769696	8.27509212493896	-0.649549424648285
E7.5.232	E7	TE	TE	TE	0.988237894036401	14.3665650556361	7.61820363998413	-0.209801822900772
E7.5.233	E7	TE	TE	TE	0.989064932152415	14.1534128669044	7.73298835754395	-0.412684768438339
E7.5.235	E7	TE	TE	TE	0.986289661051825	13.5204326850123	8.45089149475098	-1.73675084114075
E7.5.237	E7	TE	TE	TE	0.990491140485727	13.2381736334669	7.53737449645996	-2.59126758575439
E7.5.240	E7	TE	TE	TE	0.987121863300641	13.3735502994494	7.478440284729	-2.16466331481934
E7.5.241	E7	TE	TE	TE	0.98237033271598	13.3621268284459	7.51547336578369	-2.25326681137085
E7.5.243	E7	TE	TE	TE	0.984220192636084	13.6522258129692	8.39796161651611	-1.88991761207581
E7.5.245	E7	TE	TE	TE	0.978988897707836	13.5141612996858	7.38457012176514	-1.83322131633759
E7.5.246	E7	TE	TE	TE	0.989989588988917	13.523233787973	8.23886203765869	-2.01930212974548
E7.6.247	E7	TE	TE	TE	0.935446061884563	15.7371313179569	5.44851541519165	2.5108437538147
E7.6.248	E7	TE	TE	TE	0.999391627917717	15.7461844964264	5.2796835899353	2.369304895401
E7.6.249	E7	TE	TE	TE	0.997874432107723	15.716346459457	5.56807661056519	2.33700704574585
E7.6.250	E7	TE	TE	TE	0.99879209637874	15.7160705564962	5.64966869354248	2.34249973297119
E7.6.251	E7	TE	TE	TE	0.997796614331916	15.7665707065952	5.17974805831909	2.31762790679932
E7.6.252	E7	TE	TE	TE	0.996068766026643	15.8879896634138	5.51328945159912	2.68315052986145
E7.6.253	E7	TE	TE	TE	0.999995973699397	15.3841559082791	5.44712495803833	1.62458348274231
E7.6.254	E7	TE	TE	TE	0.996265833115559	15.8994798786591	5.41795921325684	2.79148411750793
E7.6.255	E7	TE	TE	TE	0.997638796236112	15.8377925469773	5.34283447265625	2.57446002960205
E7.6.257	E7	TE	TE	TE	0.996146346018831	15.2012874056418	6.29917812347412	1.97418057918549
E7.6.258	E7	TE	TE	TE	0.997631266451249	15.5606020143337	5.20223379135132	2.08593726158142
E7.6.259	E7	Hypoblast	TE	TE	0.999477519438941	15.6424291271238	4.69111156463623	2.22305703163147
E7.6.260	E7	TE	TE	TE	0.99382403756714	14.2667750599988	6.67316007614136	-0.846533536911011
E7.6.261	E7	EPI.PrE.INT	TE	TE	0.999780634840661	15.1822726860453	5.00925445556641	2.24018311500549
E7.6.267	E7	TE	TE	TE	0.995076929711068	14.3069124543069	6.69199275970459	-0.435641199350357
E7.6.274	E7	TE	TE	TE	0.923504150844553	15.1882515987029	5.64803552627563	1.22597122192383
E7.6.275	E7	TE	TE	TE	0.9975891492393	16.0268229252269	5.90315341949463	2.89227294921875
E7.6.276	E7	TE	TE	TE	0.990274715251053	14.1637399613671	6.51181840896606	-0.458435326814651
E7.6.278	E7	TE	TE	TE	0.993868323777552	14.994857786133	6.85197782516479	1.522993683815
E7.7.280	E7	TE	TE	TE	0.961250772993686	14.1107862815962	7.24319982528687	-0.327443689107895
E7.7.281	E7	TE	TE	TE	0.999900254434588	15.6582925715545	5.31586790084839	2.41304183006287
E7.7.282	E7	TE	TE	TE	0.999414797101886	15.0208877283918	6.03547763824463	0.801392555236816
E7.7.283	E7	TE	TE	TE	0.950641502855962	13.636622581187	7.18106651306152	-1.46333742141724
E7.7.284	E7	TE	TE	TE	0.969080834757546	14.1107862815962	7.27040433883667	-0.692292511463165
E7.7.285	E7	TE	TE	TE	0.975498673341487	13.9489612574371	7.21789836883545	-0.724879562854767
E7.7.286	E7	TE	TE	TE	0.988381873635253	14.3483318858705	6.81397438049316	-0.528277337551117
E7.7.293	E7	TE	TE	TE	0.966925792408926	13.8434758917152	7.11503267288208	-1.28867602348328
E7.7.294	E7	TE	TE	TE	0.978369122774437	14.055268694983	7.44712495803833	-0.619163393974304
E7.7.299	E7	TE	TE	TE	0.960710740588511	13.8057415758305	7.11372375488281	-1.46335864067078
E7.7.300	E7	TE	TE	TE	0.977480667135321	13.8869321848446	7.40687036514282	-1.3374627828598
E7.7.301	E7	TE	Ambiguous	Ambiguous	0.106525510631784	NA	5.21038389205933	4.42883682250977
E7.7.302	E7	TE	TE	TE	0.944930938824738	13.874341158848	7.360276222229	-1.11663687229156
E7.7.307	E7	TE	TE	TE	0.986296255860025	13.8735367340875	6.94327831268311	-0.758789837360382
E7.7.309	E7	TE	TE	TE	0.980970946679331	13.9444438628263	7.33765268325806	-0.693039119243622
E7.7.310	E7	TE	TE	TE	0.999510470960441	14.8394018492831	6.45461797714233	0.615619719028473
E7.8.313	E7	TE	TE	TE	0.983229929097917	14.8543700702038	7.26803588867188	0.985170781612396
E7.8.314	E7	TE	TE	TE	0.996665069272043	14.7487857336747	7.35362339019775	0.619409203529358
E7.8.315	E7	TE	TE	TE	0.976064274366622	14.8539195691012	7.37486267089844	1.11971437931061
E7.8.316	E7	TE	TE	TE	0.987595126600362	14.8413416410842	7.29181337356567	0.832564949989319
E7.8.318	E7	TE	TE	TE	0.988801360602158	14.2616388773635	6.92010736465454	0.380020022392273
E7.8.319	E7	TE	TE	TE	0.985382772583254	14.8030170372607	7.52891445159912	1.01636683940887
E7.8.320	E7	TE	TE	TE	0.991158953939434	14.7653932473332	7.53855323791504	0.54462331533432
E7.8.321	E7	TE	TE	TE	0.991012049555124	14.7251845712127	7.41760492324829	0.621509075164795
E7.8.322	E7	TE	TE	TE	0.992401283514273	14.8126346035293	7.30929851531982	0.812680721282959
E7.8.323	E7	TE	TE	TE	0.976389565732414	14.7653932473332	7.33402442932129	0.731635928153992
E7.8.324	E7	TE	TE	TE	0.982588499125916	14.8490429783641	7.35339069366455	1.16996049880981
E7.8.325	E7	TE	TE	TE	0.980966642450602	14.8851542095186	7.07081127166748	0.959245920181274
E7.8.328	E7	TE	TE	TE	0.991875668197619	14.6518740205763	7.59709548950195	0.408061176538467
E7.8.330	E7	TE	TE	TE	0.955939279523318	14.7981404465236	7.36899280548096	0.880618453025818
E7.8.331	E7	TE	TE	TE	0.9791860264739	14.8989651111117	7.11321592330933	1.1797798871994
E7.8.333	E7	TE	TE	TE	0.988868052951646	14.8144233240882	6.89498424530029	0.718056857585907
E7.8.335	E7	TE	TE	TE	0.989265215692639	14.6760995916839	7.3961238861084	0.509014427661896
E7.8.339	E7	TE	TE	TE	0.991545496741668	14.9287318734556	7.20300245285034	1.23332452774048
E7.8.340	E7	TE	TE	TE	0.964579921834495	14.838755760475	7.31377124786377	0.854900896549225
E7.8.341	E7	TE	TE	TE	0.984923465576864	14.5210318360049	8.10505676269531	0.0837031826376915
E7.8.342	E7	TE	TE	TE	0.974587678861623	14.9052827465851	7.16092824935913	1.06949579715729
E7.8.343	E7	TE	TE	TE	0.988495622252684	14.8144233240882	6.87037181854248	0.785502970218658
E7.8.344	E7	TE	TE	TE	0.988414064593702	14.6760995916839	7.53472995758057	0.356948226690292
E7.8.347	E7	TE	TE	TE	0.977600643243209	14.9438049656621	7.10988616943359	1.0415153503418
E7.8.350	E7	TE	TE	TE	0.986515203912389	14.64064831445	7.45901203155518	0.609723210334778
E7.9.531	E7	TE	TE	TE	0.974545492809063	13.7377626778215	7.08522319793701	-1.44374346733093
E7.9.532	E7	TE	TE	TE	0.986284686214106	13.4604260409679	7.0149359703064	-1.91688644886017
E7.9.534	E7	TE	TE	TE	0.97109138424515	13.535756681211	7.57217121124268	-1.88841533660889
E7.9.535	E7	TE	TE	TE	0.978865279625256	13.6688942011277	7.08836221694946	-1.56178867816925
E7.9.536	E7	TE	TE	TE	0.990070405012807	13.4917556965224	7.03766393661499	-1.6529324054718
E7.9.537	E7	TE	TE	TE	0.985072844059283	13.1538976514573	6.86836099624634	-2.7577075958252
E7.9.538	E7	TE	TE	TE	0.979331012468867	13.7480971819035	7.26443958282471	-1.34482729434967
E7.9.541	E7	TE	TE	TE	0.999914157850302	15.2381290167906	5.57389259338379	1.33317589759827
E7.9.545	E7	TE	TE	TE	0.976201311597562	13.4020337014835	6.84998369216919	-2.0714418888092
E7.9.546	E7	TE	TE	TE	0.982553892761638	13.7219411981176	7.29904222488403	-1.51053285598755
E7.9.548	E7	TE	TE	TE	0.982877890608943	13.2667960030589	6.7324390411377	-2.37972807884216
E7.9.549	E7	TE	TE	TE	0.963210674617985	13.894238978869	6.98850393295288	-1.02816665172577
E7.9.551	E7	TE	TE	TE	0.985462189501272	13.1657446797121	6.33032894134521	-2.40253663063049
E7.9.555	E7	TE	TE	TE	0.985020664925308	13.783474014244	6.98975086212158	-1.33729672431946
E7.9.557	E7	TE	TE	TE	0.982384779029582	13.4558233132099	6.38214445114136	-1.59819114208221
E7.9.559	E7	TE	TE	TE	0.989437588702052	13.4708096826939	6.47288131713867	-1.74564838409424
E7.9.560	E7	TE	TE	TE	0.979385431163405	13.4647518102695	6.28459072113037	-1.81397807598114
E7.9.561	E7	TE	TE	TE	0.987690008584777	13.2501182665301	6.42165040969849	-2.03269815444946
E7.9.562	E7	TE	TE	TE	0.990691164198226	13.521657024436	5.85075855255127	-1.51295626163483
E7.9.563	E7	TE	TE	TE	0.982768416565216	13.6688942011277	7.17258930206299	-1.55639481544495
E7.9.564	E7	TE	TE	TE	0.960169311234826	13.9582007539446	7.01557779312134	-0.649417102336884
E7.9.567	E7	TE	TE	TE	0.988234821230402	13.435515247642	7.16614055633545	-1.94184494018555
E7.9.568	E7	TE	TE	TE	0.984348784767438	13.4934592457029	6.39284610748291	-1.84301817417145
E7.9.570	E7	TE	TE	TE	0.9848383112282	13.4895695049548	7.24073886871338	-1.80550253391266
E7.9.573	E7	TE	TE	TE	0.971082205045372	13.5182815661885	6.74229097366333	-1.85671675205231
